Lieu	N° région, département	Série	Unité	1999	2007	2012
AVEYRON	12	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	43419.0	ND
AVEYRON	12	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	28448.0	ND
AVEYRON	12	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	26480.0	ND
AVEYRON	12	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	18755.0	ND
AVEYRON	12	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	117103.0	ND
AVEYRON	12	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	39401.0
AVEYRON	12	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	56444.0
AVEYRON	12	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	26446.0
AVEYRON	12	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	122291.0
BAS-RHIN	67	LO02Nombre total de résidences principales (p)	Nombre	402935.0	451431.0	470723.0
BAS-RHIN	67	LO02Résidences principales type maison (p)	Nombre	188037.0	218704.0	225775.0
BAS-RHIN	67	LO02Résidences principales type appartement (p)	Nombre	204818.0	229217.0	241867.0
BAS-RHIN	67	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	10080.0	3510.0	3081.0
BAS-RHIN	67	LO02Résidences principales de 1 pièce (p)	Nombre	23766.0	26045.0	26040.0
BAS-RHIN	67	LO02Résidences principales de 2 pièces (p)	Nombre	45963.0	51562.0	55922.0
BAS-RHIN	67	LO02Résidences principales de 3 pièces (p)	Nombre	84247.0	95099.0	99782.0
BAS-RHIN	67	LO02Résidences principales de 4 pièces (p)	Nombre	89303.0	96046.0	100528.0
BAS-RHIN	67	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	159656.0	182679.0	188451.0
BAS-RHIN	67	LO02Nombre de pièces des résidences principales (p)	Nombre	1643297.0	1859796.0	1934330.0
BAS-RHIN	67	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	965753.0	1143192.0	1182465.0
BAS-RHIN	67	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	647278.0	709456.0	745764.0
BAS-RHIN	67	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	213301.0	254658.0	267441.0
BAS-RHIN	67	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	168079.0	184415.0	192162.0
BAS-RHIN	67	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	47514.0	50673.0	52921.0
BAS-RHIN	67	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	21555.0	12358.0	11120.0
BAS-RHIN	67	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	125459.0	ND
BAS-RHIN	67	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	130728.0	ND
BAS-RHIN	67	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	97433.0	ND
BAS-RHIN	67	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	85414.0	ND
BAS-RHIN	67	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	439035.0	ND
BAS-RHIN	67	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	110898.0
BAS-RHIN	67	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	238361.0
BAS-RHIN	67	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	110487.0
BAS-RHIN	67	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	459746.0
BOUCHES-DU-RHONE	13	LO02Nombre total de résidences principales (p)	Nombre	750987.0	832541.0	860051.0
BOUCHES-DU-RHONE	13	LO02Résidences principales type maison (p)	Nombre	286155.0	324845.0	335352.0
BOUCHES-DU-RHONE	13	LO02Résidences principales type appartement (p)	Nombre	446341.0	498979.0	516849.0
BOUCHES-DU-RHONE	13	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	18491.0	8716.0	7850.0
BOUCHES-DU-RHONE	13	LO02Résidences principales de 1 pièce (p)	Nombre	50025.0	54788.0	54578.0
BOUCHES-DU-RHONE	13	LO02Résidences principales de 2 pièces (p)	Nombre	104838.0	118444.0	125021.0
BOUCHES-DU-RHONE	13	LO02Résidences principales de 3 pièces (p)	Nombre	216629.0	229503.0	243576.0
BOUCHES-DU-RHONE	13	LO02Résidences principales de 4 pièces (p)	Nombre	226155.0	242187.0	248366.0
BOUCHES-DU-RHONE	13	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	153340.0	187618.0	188509.0
BOUCHES-DU-RHONE	13	LO02Nombre de pièces des résidences principales (p)	Nombre	2657772.0	2993807.0	3079290.0
BOUCHES-DU-RHONE	13	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	1229662.0	1442744.0	1491536.0
BOUCHES-DU-RHONE	13	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	1383853.0	1534824.0	1572246.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	371732.0	422053.0	438362.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	341411.0	382567.0	395827.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	121793.0	128369.0	131447.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	37844.0	27920.0	25862.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	214160.0	ND
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	307718.0	ND
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	180503.0	ND
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	112613.0	ND
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	814993.0	ND
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	192995.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	494907.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	152462.0
BOUCHES-DU-RHONE	13	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	840363.0
CALVADOS	14	LO02Nombre total de résidences principales (p)	Nombre	258513.0	286652.0	300964.0
CALVADOS	14	LO02Résidences principales type maison (p)	Nombre	164040.0	184986.0	197382.0
CALVADOS	14	LO02Résidences principales type appartement (p)	Nombre	86611.0	98989.0	101131.0
CALVADOS	14	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	7862.0	2677.0	2451.0
CALVADOS	14	LO02Résidences principales de 1 pièce (p)	Nombre	18013.0	17739.0	17877.0
CALVADOS	14	LO02Résidences principales de 2 pièces (p)	Nombre	31819.0	33203.0	35419.0
CALVADOS	14	LO02Résidences principales de 3 pièces (p)	Nombre	54525.0	55873.0	57312.0
CALVADOS	14	LO02Résidences principales de 4 pièces (p)	Nombre	64942.0	68781.0	72229.0
CALVADOS	14	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	89214.0	111057.0	118128.0
CALVADOS	14	LO02Nombre de pièces des résidences principales (p)	Nombre	1015417.0	1171229.0	1237278.0
CALVADOS	14	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	754162.0	891228.0	956348.0
CALVADOS	14	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	240717.0	274921.0	276369.0
CALVADOS	14	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	136192.0	159541.0	171054.0
CALVADOS	14	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	113251.0	121036.0	124295.0
CALVADOS	14	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	47788.0	50183.0	50397.0
CALVADOS	14	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	9070.0	6075.0	5615.0
CALVADOS	14	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	76244.0	ND
CALVADOS	14	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	86684.0	ND
CALVADOS	14	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	67291.0	ND
CALVADOS	14	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	47883.0	ND
CALVADOS	14	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	278102.0	ND
CALVADOS	14	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	69350.0
CALVADOS	14	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	158794.0
CALVADOS	14	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	64311.0
CALVADOS	14	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	292455.0
CANTAL	15	LO02Nombre total de résidences principales (p)	Nombre	63281.0	66720.0	67979.0
CANTAL	15	LO02Résidences principales type maison (p)	Nombre	44624.0	48396.0	50085.0
CANTAL	15	LO02Résidences principales type appartement (p)	Nombre	16402.0	18048.0	17664.0
CANTAL	15	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	2255.0	277.0	230.0
CANTAL	15	LO02Résidences principales de 1 pièce (p)	Nombre	2304.0	1689.0	1532.0
CANTAL	15	LO02Résidences principales de 2 pièces (p)	Nombre	5924.0	5627.0	5456.0
CANTAL	15	LO02Résidences principales de 3 pièces (p)	Nombre	12017.0	11911.0	11762.0
CANTAL	15	LO02Résidences principales de 4 pièces (p)	Nombre	17960.0	18698.0	19484.0
CANTAL	15	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	25076.0	28794.0	29744.0
CANTAL	15	LO02Nombre de pièces des résidences principales (p)	Nombre	265284.0	288943.0	296108.0
CANTAL	15	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	206462.0	231344.0	240146.0
CANTAL	15	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	51708.0	56958.0	55452.0
CANTAL	15	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	40270.0	44931.0	47277.0
CANTAL	15	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	19069.0	19694.0	18963.0
CANTAL	15	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	4317.0	4920.0	4900.0
CANTAL	15	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	3942.0	2095.0	1738.0
CANTAL	15	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	25871.0	ND
CANTAL	15	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	16592.0	ND
CANTAL	15	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	14652.0	ND
CANTAL	15	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	8109.0	ND
CANTAL	15	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	65223.0	ND
CANTAL	15	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	23318.0
CANTAL	15	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	32028.0
CANTAL	15	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	11123.0
CANTAL	15	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	66469.0
CHARENTE	16	LO02Nombre total de résidences principales (p)	Nombre	140813.0	154820.0	160541.0
CHARENTE	16	LO02Résidences principales type maison (p)	Nombre	115882.0	126433.0	132646.0
CHARENTE	16	LO02Résidences principales type appartement (p)	Nombre	21427.0	27011.0	26768.0
CHARENTE	16	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	3504.0	1377.0	1127.0
CHARENTE	16	LO02Résidences principales de 1 pièce (p)	Nombre	4109.0	4506.0	3683.0
CHARENTE	16	LO02Résidences principales de 2 pièces (p)	Nombre	11243.0	11657.0	11444.0
CHARENTE	16	LO02Résidences principales de 3 pièces (p)	Nombre	26368.0	25519.0	26333.0
CHARENTE	16	LO02Résidences principales de 4 pièces (p)	Nombre	44624.0	46322.0	48379.0
CHARENTE	16	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	54469.0	66817.0	70701.0
CHARENTE	16	LO02Nombre de pièces des résidences principales (p)	Nombre	596145.0	675998.0	707058.0
CHARENTE	16	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	521449.0	594122.0	626286.0
CHARENTE	16	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	64479.0	78938.0	77999.0
CHARENTE	16	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	89088.0	101977.0	107514.0
CHARENTE	16	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	44252.0	48970.0	49417.0
CHARENTE	16	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	14258.0	14200.0	14339.0
CHARENTE	16	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	7473.0	3874.0	3610.0
CHARENTE	16	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	62744.0	ND
CHARENTE	16	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	32594.0	ND
CHARENTE	16	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	34006.0	ND
CHARENTE	16	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	19803.0	ND
CHARENTE	16	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	149147.0	ND
CHARENTE	16	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	56174.0
CHARENTE	16	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	69948.0
CHARENTE	16	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	30374.0
CHARENTE	16	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	156495.0
CHARENTE-MARITIME	17	LO02Nombre total de résidences principales (p)	Nombre	237194.0	271423.0	290296.0
CHARENTE-MARITIME	17	LO02Résidences principales type maison (p)	Nombre	187348.0	211883.0	227929.0
CHARENTE-MARITIME	17	LO02Résidences principales type appartement (p)	Nombre	43271.0	57103.0	60096.0
CHARENTE-MARITIME	17	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	6575.0	2437.0	2271.0
CHARENTE-MARITIME	17	LO02Résidences principales de 1 pièce (p)	Nombre	10200.0	11075.0	11031.0
CHARENTE-MARITIME	17	LO02Résidences principales de 2 pièces (p)	Nombre	21966.0	23818.0	26435.0
CHARENTE-MARITIME	17	LO02Résidences principales de 3 pièces (p)	Nombre	48634.0	50917.0	53147.0
CHARENTE-MARITIME	17	LO02Résidences principales de 4 pièces (p)	Nombre	71922.0	78101.0	84141.0
CHARENTE-MARITIME	17	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	84472.0	107513.0	115542.0
CHARENTE-MARITIME	17	LO02Nombre de pièces des résidences principales (p)	Nombre	967896.0	1142199.0	1224615.0
CHARENTE-MARITIME	17	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	827118.0	980377.0	1057601.0
CHARENTE-MARITIME	17	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	122333.0	156970.0	162187.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	149857.0	177746.0	189250.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	74692.0	86582.0	94572.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	20463.0	20231.0	21159.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	12645.0	7096.0	6474.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	90014.0	ND
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	60005.0	ND
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites de 1975 à 1989 (p)	Nombre	ND	56562.0	ND
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites de 1990 à 2004 (p)	Nombre	ND	52099.0	ND
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites avant 2005 (p)	Nombre	ND	258680.0	ND
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites avant 1946 (p)	Nombre	ND	ND	81901.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites de 1946 à 1990 (p)	Nombre	ND	ND	121379.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites de 1991 à 2009 (p)	Nombre	ND	ND	76314.0
CHARENTE-MARITIME	17	LO02Nombre de résidences principales construites avant 2010 (p)	Nombre	ND	ND	279594.0
CHER	18	LO02Nombre total de résidences principales (p)	Nombre	132165.0	139684.0	142116.0
CHER	18	LO02Résidences principales type maison (p)	Nombre	100042.0	107905.0	112431.0
CHER	18	LO02Résidences principales type appartement (p)	Nombre	28867.0	30824.0	28894.0
CHER	18	LO02Résidences principales autres types (foyer logements, habitations de fortune,) (p)	Nombre	3256.0	955.0	791.0
CHER	18	LO02Résidences principales de 1 pièce (p)	Nombre	4434.0	3847.0	3755.0
CHER	18	LO02Résidences principales de 2 pièces (p)	Nombre	14278.0	13418.0	13257.0
CHER	18	LO02Résidences principales de 3 pièces (p)	Nombre	31319.0	29732.0	30209.0
CHER	18	LO02Résidences principales de 4 pièces (p)	Nombre	40881.0	41713.0	42123.0
CHER	18	LO02Résidences principales de 5 pièces ou plus (p)	Nombre	41253.0	50973.0	52771.0
CHER	18	LO02Nombre de pièces des résidences principales (p)	Nombre	524822.0	580443.0	593576.0
CHER	18	LO02Nombre de pièces des résidences principales type maison (p)	Nombre	427495.0	485736.0	507974.0
CHER	18	LO02Nombre de pièces des résidences principales type appartement (p)	Nombre	88059.0	93007.0	84223.0
CHER	18	LO02Nombre de résidences principales occupées par propriétaires (p)	Nombre	81642.0	90492.0	94023.0
CHER	18	LO02Nombre de résidences principales occupées par locataires (p)	Nombre	45189.0	46043.0	45235.0
CHER	18	LO02Nombre de résidences principales HLM louées vides (p)	Nombre	20099.0	19924.0	18418.0
CHER	18	LO02Nombre de résidences principales occupées gratuitement (p)	Nombre	5334.0	3148.0	2858.0
CHER	18	LO02Nombre de résidences principales construites avant 1949 (p)	Nombre	ND	56984.0	ND
CHER	18	LO02Nombre de résidences principales construites de 1949 à 1974 (p)	Nombre	ND	35537.0	ND
